,page_url,property_type,price,location,city,locality,baths,area,area_marla,area_sqft,bedrooms
42017,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_bahria_town_fully_furnished_apartment_for_rent-11583385-3046-4.html,Flat,30000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,2.4 Marla,2.4,653.4,1
42019,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_1_bed_room_nnfurnished_apartment_for_rent-11598295-3041-4.html,Flat,15000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,2.7 Marla,2.7,735.08,1
42020,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_2_bed_fully_furnished__apartment_for_rent-11598465-3041-4.html,Flat,50000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,5.6 Marla,5.6,1524.61,2
42031,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_ziara_tower_apartments_available_for_booking_in_bahria_town-11637161-3047-1.html,Flat,2860000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,1.3 Marla,1.3,353.93,1
42082,https://www.zameen.com/Property/rawalpindi_askari_14_10_marla_ground_floor_furnished_apartment_tower__1_askari_14_dha_phase_4-11750266-1504-1.html,Flat,15000000,Askari 14,Rawalpindi,"Askari 14, Rawalpindi, Punjab",3,10 Marla,10.0,2722.51,3
42092,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_luxury_furnished_flat_is_available_for_sale-11766817-3041-1.html,Flat,8400000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,3.7 Marla,3.7,1007.33,1
42104,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_flat_for_sale-11784768-3047-1.html,Flat,3700000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,3.1 Marla,3.1,843.98,2
42131,https://www.zameen.com/Property/rawalpindi_affandi_colony_brand_new_flat_for_sale-11804289-5984-1.html,Flat,4850000,Affandi Colony,Rawalpindi,"Affandi Colony, Rawalpindi, Punjab",2,3.6 Marla,3.6,980.1,2
42134,https://www.zameen.com/Property/rawalpindi_bahria_town_rawalpindi_1_bed_fully_furnished_apartment_for_rent-11618145-632-4.html,Flat,27000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,3.1 Marla,3.1,843.98,1
42138,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_1bed_full_furnished_appartment_for_rent_bahria_heights_2_ext-11636526-3041-4.html,Flat,45000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,3.7 Marla,3.7,1007.33,1
42139,https://www.zameen.com/Property/rawalpindi_pir_wadhai_450_sq_ft_flat_for_rent-11640957-712-4.html,Flat,10000,Pir Wadhai,Rawalpindi,"Pir Wadhai, Rawalpindi, Punjab",0,2 Marla,2.0,544.5,0
42151,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_beautiful_fully_furnished_apartment_for_rent-11709765-3041-4.html,Flat,25000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,3.1 Marla,3.1,843.98,1
42152,https://www.zameen.com/Property/rawalpindi_transformer_chowk_2_beds_apartment_on_transformer_chowk_main_kurri_road-11709898-9521-4.html,Flat,16000,Transformer Chowk,Rawalpindi,"Transformer Chowk, Rawalpindi, Punjab",2,2.9 Marla,2.9,789.53,2
42153,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_bahria_heights_full_furnished_apartment_available_for_rent-11709993-3035-4.html,Flat,45000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,4 Marla,4.0,1089.0,1
42160,https://www.zameen.com/Property/satellite_town_satellite_town_block_e_flat_is_available_for_rent-11750893-10239-4.html,Flat,22000,Satellite Town,Rawalpindi,"Satellite Town, Rawalpindi, Punjab",2,5 Marla,5.0,1361.25,2
42162,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_awami_villas_5_flat_is_available_for_rent-11759511-8330-4.html,Flat,18000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,3.5 Marla,3.5,952.88,2
42165,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_1_1_bed_fully_furnished_apartment_available_for_rent_in_bahria_heights_phase_1-11778555-3033-4.html,Flat,43000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,3.7 Marla,3.7,1007.33,1
42169,https://www.zameen.com/Property/rawalpindi_bahria_town_rawalpindi_new_two_bed_room_apartment_for_rent-11785103-632-4.html,Flat,45000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,3.6 Marla,3.6,980.1,2
42171,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_1_fully_furnished_apartment_available_for_rent_for_long_and_short_time_in_bahria_town_phase_1-11788976-3033-4.html,Flat,40000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,2.7 Marla,2.7,735.08,1
42184,https://www.zameen.com/Property/rawalpindi_askari_7_2nd_floor_askari_apartment_for_sale-11822837-1270-1.html,Flat,11600000,Askari 7,Rawalpindi,"Askari 7, Rawalpindi, Punjab",3,10.9 Marla,10.9,2967.54,3
42197,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_brand_new_fully_furnished_apartment_available_for_sale-11860820-8506-1.html,Flat,19000000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,8 Marla,8.0,2178.01,2
42206,https://www.zameen.com/Property/rawalpindi_askari_4_askari_4_ground_floor_appartment_for_sale-11890429-9214-1.html,Flat,16000000,Askari 4,Rawalpindi,"Askari 4, Rawalpindi, Punjab",0,7.5 Marla,7.5,2041.88,0
42207,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_awami_villas_3_2_bed_flat_in_awami_villa_3-11890478-8224-1.html,Flat,2500000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,5 Marla,5.0,1361.25,2
42213,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_2_bedroom_luxury_apartment_for_sale_in_bahria_heights_3_phase_4-11893869-3041-1.html,Flat,15000000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,7.3 Marla,7.3,1987.43,2
42229,https://www.zameen.com/Property/rawalpindi_airport_road_apartment_for_sale-11913465-8138-1.html,Flat,11000000,Airport Road,Rawalpindi,"Airport Road, Rawalpindi, Punjab",2,5.8 Marla,5.8,1579.06,2
42237,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_flat_for_sale_lotus_lake_towers-11922049-3048-1.html,Flat,8000000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,5.8 Marla,5.8,1579.06,2
42262,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_awami_villas_5_flat_is_up_for_sale_in_bahria_town_phase_8_awami_villas_5-11987253-8330-1.html,Flat,2800000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,3.5 Marla,3.5,952.88,2
42263,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_beautiful_studio_apartment_at_bahria_hights_4_for_sale-11987317-3041-1.html,Flat,5000000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",0,2.2 Marla,2.2,598.95,0
42292,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_7_flat_is_available_for_rent-11864409-8897-4.html,Flat,35000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,5 Marla,5.0,1361.25,2
42294,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_fully_furnished_studio_bahria_town_civic_center_phase_4_very_prime_location-11870128-3041-4.html,Flat,23000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,2 Marla,2.0,544.5,1
42295,https://www.zameen.com/Property/rawalpindi_bahria_town_rawalpindi_one_bed_fully_furnished_and_non_furnished_apartment_for_rent-11870257-632-4.html,Flat,30000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,2.9 Marla,2.9,789.53,1
42326,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_5_fully_furnished_flat_is_available_for_rent-11979901-3045-4.html,Flat,32000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,4.4 Marla,4.4,1197.9,1
42377,https://www.zameen.com/Property/rawalpindi_safari_view_residencia_flat_750_sq_ft_for_sale-12093555-8293-1.html,Flat,1900000,Safari View Residencia,Rawalpindi,"Safari View Residencia, Rawalpindi, Punjab",2,3.3 Marla,3.3,898.43,2
42378,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_lotus_lake_towers_flat_for_sale-12101059-3048-1.html,Flat,10000000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",3,7.1 Marla,7.1,1932.98,3
42379,https://www.zameen.com/Property/rawalpindi_askari_3_flat_for_sale_askari_3-12101925-8156-1.html,Flat,14500000,Askari 3,Rawalpindi,"Askari 3, Rawalpindi, Punjab",3,10 Marla,10.0,2722.51,3
42380,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_luxury_apartment_is_available_for_sale-12112378-3048-1.html,Flat,2200000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,2.7 Marla,2.7,735.08,1
42382,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_awami_villas_3_awami_villa_3__flat__for_sale-12113908-8224-1.html,Flat,2200000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,3.5 Marla,3.5,952.88,2
42406,https://www.zameen.com/Property/bahria_expressway_emirates_shoppers_paradise_2_bedroom_apartment_for_sale-12149620-9768-1.html,Flat,4500000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,4.2 Marla,4.2,1143.45,2
42411,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_studio_flat_is_available_for_sale-12157891-3041-1.html,Flat,2200000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,1.2 Marla,1.2,326.7,1
42417,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_safari_villas_furnished_flat_for_rent-12020993-3078-4.html,Flat,25000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,4.4 Marla,4.4,1197.9,1
42422,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_elegant_and_spacious_2_bedrooms_furnished_apartment__for_rent_in_bahria_heights_vi-12053369-8506-4.html,Flat,60000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",3,7.3 Marla,7.3,1987.43,2
42432,https://www.zameen.com/Property/bahria_expressway_river_hills_flat_available_for_rent-12105487-11347-4.html,Flat,55000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",0,10.8 Marla,10.8,2940.31,3
42444,https://www.zameen.com/Property/rawalpindi_askari_14_askari_14_brand_new_apartment_is_available_for_sale-12169539-1504-1.html,Flat,15500000,Askari 14,Rawalpindi,"Askari 14, Rawalpindi, Punjab",4,10 Marla,10.0,2722.51,3
42451,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_1_bed_apartment_for_sale_in_phase_6_bahria_town_islamabad_empire_heights-12190979-3046-1.html,Flat,3150000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,3 Marla,3.0,816.75,1
42464,https://www.zameen.com/Property/rawalpindi_askari_14_fully_tiled_brand_new_ground_floor_flat_with_3_bedrooms_is_available_for_sale_in_askari_14_rawalpindi-12208259-1504-1.html,Flat,14800000,Askari 14,Rawalpindi,"Askari 14, Rawalpindi, Punjab",3,10 Marla,10.0,2722.51,3
42515,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_awami_villas_5_awami_villa_5_flat_for_sale-12259851-8330-1.html,Flat,2900000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",0,5 Marla,5.0,1361.25,0
42517,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_beautiful_flat_is_available_for_sale_in_bahria-12260564-8974-1.html,Flat,4500000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,3.5 Marla,3.5,952.88,1
42520,https://www.zameen.com/Property/rawalpindi_askari_14_flat_for_sale-12265109-1504-1.html,Flat,12200000,Askari 14,Rawalpindi,"Askari 14, Rawalpindi, Punjab",4,11.8 Marla,11.8,3212.56,4
42534,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_khawaja_height_5_flat_is_available_for_sale-12292940-3047-1.html,Flat,3200000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,2.8 Marla,2.8,762.3,2
42536,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_apartment_for_sale_in_bahria_phase_7-12294320-3047-1.html,Flat,3800000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,2.7 Marla,2.7,735.08,2
42539,https://www.zameen.com/Property/rawalpindi_bahria_town_rawalpindi_luxuries_brand_new_wide_corner_one_bed_apartment_for_sale-12308280-632-1.html,Flat,4000000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,3.4 Marla,3.4,925.65,1
42540,https://www.zameen.com/Property/rawalpindi_bahria_town_rawalpindi_luxuries_flat_of_2_bedroom_main_boulevard_on_easy_installment_plan-12308560-632-1.html,Flat,5900000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,4.7 Marla,4.7,1279.58,2
42541,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_luxuries_flat_of_2_bedroom_main_boulevard_on_easy_installment_plan-12308657-8974-1.html,Flat,5500000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,4.9 Marla,4.9,1334.03,2
42563,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_1_one_bed_furnished_apartment-12259278-3033-4.html,Flat,48000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,3.6 Marla,3.6,980.1,1
42565,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_one_bed_appartment_for_rent-12260503-3047-4.html,Flat,11000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,1.6 Marla,1.6,435.6,1
42576,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_phase_4_block_c_2_bed_furnished_serviced_apartments_for_short_long_time_rentals-12315351-3043-4.html,Flat,80000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,5.3 Marla,5.3,1442.93,2
42588,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_park_facing_apartment_flat_for_sale_bahria_town_phase_4-12323317-8974-1.html,Flat,6300000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,4.2 Marla,4.2,1143.45,2
42594,https://www.zameen.com/Property/rawalpindi_gulraiz_housing_scheme_spacious_apartment_for_sale-12335759-438-1.html,Flat,4500000,Gulraiz Housing Scheme,Rawalpindi,"Gulraiz Housing Scheme, Rawalpindi, Punjab",3,7 Marla,7.0,1905.76,3
42604,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_awami_villas_3_flat_premier_corner_1st_floor-12352385-8224-1.html,Flat,2500000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,5 Marla,5.0,1361.25,2
42608,https://www.zameen.com/Property/rawalpindi_bahria_town_rawalpindi_1_bed_flat_bahria_heights_1_for_sale-12360300-632-1.html,Flat,7500000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,3.6 Marla,3.6,980.1,1
42635,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_awami_villas_flat_is_available_for_sale-12403789-3048-1.html,Flat,1900000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,3 Marla,3.0,816.75,2
42639,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_fully_furnished_1_bed_studio_flat_no_3_plaza_no_16_linear_commercial_phase_8_bahria-12407963-3048-1.html,Flat,4200000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,5.3 Marla,5.3,1442.93,1
42657,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_safari_villas_2_flat_for_sale_in_rawalpindi_opposite_saffari_villas_2_bahria_town_phase_7-12440526-3079-1.html,Flat,5000000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,3.3 Marla,3.3,898.43,2
42677,https://www.zameen.com/Property/rawalpindi_saddar_apartment_very_close_proximity_to_afic_ghq_and_saddar-12453554-717-1.html,Flat,15500000,Saddar,Rawalpindi,"Saddar, Rawalpindi, Punjab",4,10.5 Marla,10.5,2858.64,3
42686,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_safari_valley_1_bed_first_floor_boulevard_corner_flat_for_rent-12322722-3074-4.html,Flat,12000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,2.2 Marla,2.2,598.95,1
42702,https://www.zameen.com/Property/rawalpindi_pir_wadhai_flat_is_available_for_rent-12366578-712-4.html,Flat,10000,Pir Wadhai,Rawalpindi,"Pir Wadhai, Rawalpindi, Punjab",2,5 Marla,5.0,1361.25,2
42709,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_river_hills_apartment_complex_flat_is_available_for_rent-12397492-3047-4.html,Flat,40000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,7.6 Marla,7.6,2069.11,2
42711,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_1_flat_available_for_rent-12413530-3033-4.html,Flat,60000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",0,3.6 Marla,3.6,980.1,1
42717,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_10_marla_flat_is_up_for_rent_in_bahria_town_phase_4-12427647-3041-4.html,Flat,75000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",6,10 Marla,10.0,2722.51,5
42723,https://www.zameen.com/Property/rawalpindi_range_road_brand_new_flat_is_available_for_rent-12449802-8129-4.html,Flat,25000,Range Road,Rawalpindi,"Range Road, Rawalpindi, Punjab",3,5 Marla,5.0,1361.25,3
42730,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_2_bed_furnished_apartment_for_sale_in_civic_centre_bahria_town_rawalpindi-12460288-8974-1.html,Flat,6500000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,4.2 Marla,4.2,1143.45,2
42732,https://www.zameen.com/Property/bahria_town_phase_7_bahria_spring_north_apartment__is_available_for__sale-12463695-8322-1.html,Flat,5000000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,3.8 Marla,3.8,1034.55,2
42737,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_1_1_bed_apartment_for_sale_in_bahria_town_phase_1-12476720-3033-1.html,Flat,3700000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,2.2 Marla,2.2,598.95,1
42743,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_eden_lake_view_block_2_bed_rooms_1300_sq__feet_flat_is_up_for_sale_in_bahria_town_phase_8_eden_lake_view_block-12501445-3073-1.html,Flat,7200000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,5.8 Marla,5.8,1579.06,2
42746,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_2nd_floor_2_bed_apartment_is_available_for_sale-12511131-8974-1.html,Flat,3300000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,2.8 Marla,2.8,762.3,2
42777,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_safari_villas_apartment_is_available_for_sale_in_block_c-12557336-3078-1.html,Flat,15000000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",0,12 Marla,12.0,3267.01,3
42781,https://www.zameen.com/Property/rawalpindi_askari_14_flat_for_sale-12561186-1504-1.html,Flat,17500000,Askari 14,Rawalpindi,"Askari 14, Rawalpindi, Punjab",3,10 Marla,10.0,2722.51,3
42786,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_600_square_feet_flat_for_sale__khawja_heights_3_square_commercial-12564007-3047-1.html,Flat,2800000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,2.7 Marla,2.7,735.08,2
42798,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_two_flat_at_2nd_floor-12600083-3047-1.html,Flat,4700000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",0,5.8 Marla,5.8,1579.06,0
42802,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_5_3_bed_full_furnished_apartment_in_bahria_town_phase_5-12457158-3045-4.html,Flat,65000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",3,6.7 Marla,6.7,1824.08,3
42835,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_1_2_bedroom_corner_flat_in_qj_heights_for_rent-12581980-3033-4.html,Flat,35000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,3.3 Marla,3.3,898.43,2
42837,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_1_bed_unfurnished_apartment_for_rent-12601501-3041-4.html,Flat,17000,Bahria Town Rawalpindi,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,2.4 Marla,2.4,653.4,1
